timestamp,shift,inflow_m3,outflow_m3,is_backwash,turbidity_ntu,ph_air_baku,pac_used_kg,pac_ideal_kg,water_loss_m3,loss_percentage,status_neraca_air,pac_waste_kg,waste_cost_idr,turbidity_category
2026-08-18 00:00:00,Shift 3 (Malam),8718.04,8425.35,0,46.2,7.23,208.34,169.06,292.6900000000005,3.3572913177732664,Normal,39.28,255320.0,Rendah (<50 NTU)
2026-08-18 01:00:00,Shift 3 (Malam),8777.17,8099.23,1,92.5,7.54,242.63,235.2,677.9400000000005,7.723901895485681,Normal (Proses Backwash),7.430000000000007,48295.000000000044,Sedang (50-150 NTU)
2026-08-18 02:00:00,Shift 3 (Malam),8806.74,8572.79,0,59.8,7.16,222.38,189.89,233.9499999999989,2.656488098887885,Normal,32.49000000000001,211185.00000000006,Sedang (50-150 NTU)
2026-08-18 03:00:00,Shift 3 (Malam),8531.3,8213.93,0,129.9,7.08,302.63,279.63,317.369999999999,3.7200661095026435,Normal,23.0,149500.0,Sedang (50-150 NTU)
2026-08-18 04:00:00,Shift 3 (Malam),8469.88,8238.19,0,79.0,7.23,221.89,208.74,231.6899999999987,2.735457881339508,Normal,13.149999999999977,85474.99999999985,Sedang (50-150 NTU)
2026-08-18 05:00:00,Shift 3 (Malam),8891.65,8597.38,0,86.6,7.35,275.94,229.89,294.27000000000044,3.3095094836166563,Normal,46.05000000000001,299325.00000000006,Sedang (50-150 NTU)
2026-08-18 06:00:00,Shift 3 (Malam),8749.85,8505.77,0,216.4,6.86,440.28,407.98,244.07999999999993,2.7895335348605967,Normal,32.299999999999955,209949.9999999997,Tinggi (150-300 NTU)
2026-08-18 07:00:00,Shift 3 (Malam),8587.73,8338.74,0,106.9,7.26,275.88,249.96,248.98999999999978,2.899369216312108,Normal,25.919999999999987,168479.9999999999,Sedang (50-150 NTU)
2026-08-18 08:00:00,Shift 1 (Pagi),8932.67,8645.9,0,91.8,7.36,262.16,238.36,286.77000000000044,3.21035032078875,Normal,23.80000000000001,154700.0000000001,Sedang (50-150 NTU)
2026-08-18 09:00:00,Shift 1 (Pagi),8717.35,8452.14,0,73.9,7.15,197.34,207.74,265.21000000000095,3.0423236419324784,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-18 10:00:00,Shift 1 (Pagi),8876.89,8636.48,0,47.5,7.42,191.93,174.0,240.40999999999985,2.7082683237034577,Normal,17.930000000000007,116545.00000000004,Rendah (<50 NTU)
2026-08-18 11:00:00,Shift 1 (Pagi),8710.13,8473.02,0,71.8,7.33,211.73,204.57,237.10999999999876,2.722232618801313,Normal,7.159999999999997,46539.99999999998,Sedang (50-150 NTU)
2026-08-18 12:00:00,Shift 1 (Pagi),9009.11,8734.91,0,55.1,7.63,181.21,187.53,274.2000000000007,3.043585881402277,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-18 13:00:00,Shift 1 (Pagi),8963.3,8270.98,1,153.6,7.05,340.47,327.81,692.3199999999997,7.723940959244918,Normal (Proses Backwash),12.660000000000025,82290.00000000016,Tinggi (150-300 NTU)
2026-08-18 14:00:00,Shift 1 (Pagi),8662.66,8344.97,0,92.3,7.37,240.67,231.87,317.6900000000005,3.667349289940971,Normal,8.799999999999983,57199.99999999989,Sedang (50-150 NTU)
2026-08-18 15:00:00,Shift 1 (Pagi),8845.74,8614.92,0,127.7,7.0,333.54,286.94,230.8199999999997,2.609391639365386,Normal,46.60000000000002,302900.0000000002,Sedang (50-150 NTU)
2026-08-18 16:00:00,Shift 2 (Sore),8796.81,8531.93,0,60.8,6.88,190.15,191.13,264.8799999999992,3.0110915206762363,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-18 17:00:00,Shift 2 (Sore),8905.29,8671.06,0,56.6,6.79,190.64,187.49,234.23000000000138,2.6302343887734296,Normal,3.1499999999999773,20474.99999999985,Sedang (50-150 NTU)
2026-08-18 18:00:00,Shift 2 (Sore),8555.26,8339.53,0,102.4,7.31,266.88,242.88,215.72999999999956,2.521606590565331,Normal,24.0,156000.0,Sedang (50-150 NTU)
2026-08-18 19:00:00,Shift 2 (Sore),8802.91,8507.11,0,54.3,7.24,177.34,182.09,295.7999999999993,3.3602524619699543,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-18 20:00:00,Shift 2 (Sore),8858.76,8567.91,0,65.3,7.1,204.26,198.84,290.85000000000036,3.283190875472418,Normal,5.4199999999999875,35229.99999999992,Sedang (50-150 NTU)
2026-08-18 21:00:00,Shift 2 (Sore),8436.19,8207.41,0,157.0,6.85,296.45,313.09,228.78000000000065,2.711887712344087,Normal,0.0,0.0,Tinggi (150-300 NTU)
2026-08-18 22:00:00,Shift 2 (Sore),8522.51,8283.54,0,66.3,7.06,222.3,192.7,238.96999999999935,2.803986149620233,Normal,29.600000000000023,192400.00000000015,Sedang (50-150 NTU)
2026-08-18 23:00:00,Shift 2 (Sore),8394.12,8181.68,0,44.1,7.2,168.94,159.99,212.4400000000005,2.5308191924823626,Normal,8.949999999999989,58174.99999999993,Rendah (<50 NTU)
2026-08-19 00:00:00,Shift 3 (Malam),8659.59,8349.11,0,39.0,7.36,170.41,157.98,310.47999999999956,3.5853891465993146,Normal,12.430000000000007,80795.00000000004,Rendah (<50 NTU)
2026-08-19 01:00:00,Shift 3 (Malam),8807.63,8095.84,1,42.4,7.2,190.82,165.46,711.789999999999,8.08151568583148,Normal (Proses Backwash),25.359999999999985,164839.9999999999,Rendah (<50 NTU)
2026-08-19 02:00:00,Shift 3 (Malam),8925.35,8686.5,0,131.1,7.25,300.88,294.34,238.85000000000036,2.676085531659827,Normal,6.5400000000000205,42510.00000000013,Sedang (50-150 NTU)
2026-08-19 03:00:00,Shift 3 (Malam),8711.11,8467.12,0,62.3,7.12,201.85,191.32,243.98999999999978,2.80090596950331,Normal,10.530000000000001,68445.00000000001,Sedang (50-150 NTU)
2026-08-19 04:00:00,Shift 3 (Malam),8944.29,7969.71,0,213.1,7.55,410.45,412.31,974.5800000000008,10.896113609912032,CRITICAL: Indikasi Kebocoran / Overflow,0.0,0.0,Tinggi (150-300 NTU)
2026-08-19 05:00:00,Shift 3 (Malam),8492.98,7528.37,0,146.2,7.0,299.2,300.61,964.6099999999997,11.357733092506985,CRITICAL: Indikasi Kebocoran / Overflow,0.0,0.0,Sedang (50-150 NTU)
2026-08-19 06:00:00,Shift 3 (Malam),8444.49,7537.31,0,174.3,7.06,339.03,336.89,907.1799999999994,10.742863097712227,CRITICAL: Indikasi Kebocoran / Overflow,2.1399999999999864,13909.99999999991,Tinggi (150-300 NTU)
2026-08-19 07:00:00,Shift 3 (Malam),8691.67,7818.66,0,119.3,7.1,281.12,270.15,873.0100000000002,10.044214748143915,CRITICAL: Indikasi Kebocoran / Overflow,10.970000000000027,71305.00000000017,Sedang (50-150 NTU)
2026-08-19 08:00:00,Shift 1 (Pagi),8757.61,7884.18,0,100.1,7.31,257.46,245.38,873.4300000000003,9.97338314905551,CRITICAL: Indikasi Kebocoran / Overflow,12.079999999999984,78519.9999999999,Sedang (50-150 NTU)
2026-08-19 09:00:00,Shift 1 (Pagi),8695.1,7762.84,0,55.8,6.99,200.77,182.01,932.2600000000002,10.72167082609746,CRITICAL: Indikasi Kebocoran / Overflow,18.76000000000002,121940.00000000013,Sedang (50-150 NTU)
2026-08-19 10:00:00,Shift 1 (Pagi),8389.88,7487.28,0,78.2,7.23,207.47,205.68,902.5999999999995,10.758199163754423,CRITICAL: Indikasi Kebocoran / Overflow,1.789999999999992,11634.999999999949,Sedang (50-150 NTU)
2026-08-19 11:00:00,Shift 1 (Pagi),8686.63,8466.23,0,104.5,7.23,275.76,249.43,220.39999999999964,2.537232505586167,Normal,26.329999999999984,171144.99999999988,Sedang (50-150 NTU)
2026-08-19 12:00:00,Shift 1 (Pagi),8504.33,8227.24,0,116.0,7.06,290.79,259.91,277.09000000000015,3.2582225760289187,Normal,30.879999999999995,200719.99999999997,Sedang (50-150 NTU)
2026-08-19 13:00:00,Shift 1 (Pagi),8800.45,8199.15,1,49.1,7.27,182.12,174.69,601.3000000000011,6.832605150872978,Normal (Proses Backwash),7.430000000000007,48295.000000000044,Rendah (<50 NTU)
2026-08-19 14:00:00,Shift 1 (Pagi),8754.99,8446.5,0,72.3,7.0,209.5,206.27,308.4899999999998,3.5235905466482516,Normal,3.2299999999999898,20994.999999999935,Sedang (50-150 NTU)
2026-08-19 15:00:00,Shift 1 (Pagi),8559.02,8310.95,0,75.7,6.98,224.26,206.35,248.0699999999997,2.8983458386590955,Normal,17.909999999999997,116414.99999999997,Sedang (50-150 NTU)
2026-08-19 16:00:00,Shift 2 (Sore),8622.92,8402.83,0,74.5,7.22,219.35,206.2,220.09000000000015,2.5523836473027717,Normal,13.150000000000006,85475.00000000004,Sedang (50-150 NTU)
2026-08-19 17:00:00,Shift 2 (Sore),8541.12,8262.26,0,51.4,6.87,189.58,172.72,278.8600000000006,3.2649113933535716,Normal,16.860000000000014,109590.00000000009,Sedang (50-150 NTU)
2026-08-19 18:00:00,Shift 2 (Sore),8690.6,8428.4,0,164.7,6.77,401.82,333.3,262.2000000000007,3.0170529077394046,Normal,68.51999999999998,445379.9999999999,Tinggi (150-300 NTU)
2026-08-19 19:00:00,Shift 2 (Sore),8843.27,8510.24,0,71.3,7.31,224.66,206.97,333.03000000000065,3.7659146446959175,Normal,17.689999999999998,114984.99999999999,Sedang (50-150 NTU)
2026-08-19 20:00:00,Shift 2 (Sore),8552.14,8277.83,0,52.7,7.41,179.83,174.78,274.3099999999995,3.207501280381279,Normal,5.050000000000011,32825.00000000007,Sedang (50-150 NTU)
2026-08-19 21:00:00,Shift 2 (Sore),8775.61,8524.82,0,166.6,7.11,342.19,339.23,250.79000000000087,2.857807035636279,Normal,2.9599999999999795,19239.999999999865,Tinggi (150-300 NTU)
2026-08-19 22:00:00,Shift 2 (Sore),8620.46,8325.45,0,146.3,7.07,308.81,305.21,295.0099999999984,3.4222071675989265,Normal,3.6000000000000227,23400.00000000015,Sedang (50-150 NTU)
2026-08-19 23:00:00,Shift 2 (Sore),8581.07,8336.26,0,83.1,7.4,208.99,217.02,244.8099999999995,2.852907621077552,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-20 00:00:00,Shift 3 (Malam),8683.95,8364.77,0,38.9,6.97,182.75,158.28,319.1800000000003,3.6755163260958463,Normal,24.47,159055.0,Rendah (<50 NTU)
2026-08-20 01:00:00,Shift 3 (Malam),8544.71,7909.47,1,64.5,6.93,171.92,190.74,635.2399999999989,7.4343073082643985,Normal (Proses Backwash),0.0,0.0,Sedang (50-150 NTU)
2026-08-20 02:00:00,Shift 3 (Malam),8616.95,8339.93,0,41.4,7.34,179.53,160.43,277.02000000000044,3.2148265917755174,Normal,19.099999999999994,124149.99999999996,Rendah (<50 NTU)
2026-08-20 03:00:00,Shift 3 (Malam),8520.32,8301.71,0,96.9,7.2,236.85,234.38,218.61000000000058,2.565748704274025,Normal,2.469999999999999,16054.999999999993,Sedang (50-150 NTU)
2026-08-20 04:00:00,Shift 3 (Malam),8994.71,8720.01,0,62.8,7.41,205.99,198.26,274.6999999999989,3.0540173057274655,Normal,7.730000000000018,50245.00000000012,Sedang (50-150 NTU)
2026-08-20 05:00:00,Shift 3 (Malam),8705.29,8393.46,0,77.4,6.77,214.06,212.33,311.83000000000175,3.5820748073872517,Normal,1.7299999999999898,11244.999999999933,Sedang (50-150 NTU)
2026-08-20 06:00:00,Shift 3 (Malam),8595.04,8290.15,0,159.7,6.92,385.88,322.73,304.89000000000124,3.5472784303505414,Normal,63.14999999999998,410474.9999999998,Tinggi (150-300 NTU)
2026-08-20 07:00:00,Shift 3 (Malam),8732.1,8488.33,0,61.0,7.2,205.43,189.99,243.77000000000044,2.791653783167857,Normal,15.439999999999998,100359.99999999999,Sedang (50-150 NTU)
2026-08-20 08:00:00,Shift 1 (Pagi),8683.15,8440.55,0,95.2,7.28,270.26,236.4,242.60000000000036,2.7939169541007627,Normal,33.859999999999985,220089.9999999999,Sedang (50-150 NTU)
2026-08-20 09:00:00,Shift 1 (Pagi),8666.85,8358.1,0,107.5,7.37,299.6,253.03,308.75,3.562424641017209,Normal,46.57000000000002,302705.0000000001,Sedang (50-150 NTU)
2026-08-20 10:00:00,Shift 1 (Pagi),8792.13,8465.98,0,129.3,7.23,314.11,287.37,326.14999999999964,3.7095675336920597,Normal,26.74000000000001,173810.00000000006,Sedang (50-150 NTU)
2026-08-20 11:00:00,Shift 1 (Pagi),8813.63,8582.36,0,75.1,7.23,208.4,211.71,231.26999999999862,2.6240039575067096,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-20 12:00:00,Shift 1 (Pagi),8620.42,8354.48,0,72.0,7.12,215.33,202.69,265.9400000000005,3.085000498815609,Normal,12.640000000000015,82160.0000000001,Sedang (50-150 NTU)
2026-08-20 13:00:00,Shift 1 (Pagi),8613.63,7980.5,1,71.3,7.52,205.75,201.59,633.1299999999992,7.350327330057121,Normal (Proses Backwash),4.159999999999997,27039.999999999978,Sedang (50-150 NTU)
2026-08-20 14:00:00,Shift 1 (Pagi),8658.74,8344.27,0,91.3,6.98,239.48,230.33,314.46999999999935,3.6318217200193024,Normal,9.149999999999977,59474.999999999854,Sedang (50-150 NTU)
2026-08-20 15:00:00,Shift 1 (Pagi),8354.71,8136.77,0,143.4,7.27,313.16,292.01,217.9399999999987,2.6085884489108384,Normal,21.150000000000034,137475.00000000023,Sedang (50-150 NTU)
2026-08-20 16:00:00,Shift 2 (Sore),8472.72,8237.65,0,70.0,7.0,210.12,196.51,235.0699999999997,2.7744337119602647,Normal,13.610000000000014,88465.00000000009,Sedang (50-150 NTU)
2026-08-20 17:00:00,Shift 2 (Sore),8905.03,8595.3,0,31.9,7.31,169.48,152.28,309.7300000000014,3.4781466205055045,Normal,17.19999999999999,111799.99999999993,Rendah (<50 NTU)
2026-08-20 18:00:00,Shift 2 (Sore),8946.75,8717.11,0,112.7,6.99,302.21,268.73,229.63999999999942,2.566742113057808,Normal,33.47999999999996,217619.99999999974,Sedang (50-150 NTU)
2026-08-20 19:00:00,Shift 2 (Sore),8662.64,8390.61,0,80.6,7.35,230.53,215.6,272.02999999999884,3.1402667085322586,Normal,14.930000000000007,97045.00000000004,Sedang (50-150 NTU)
2026-08-20 20:00:00,Shift 2 (Sore),8786.48,8516.32,0,97.0,7.22,268.99,241.83,270.15999999999985,3.0747238939825716,Normal,27.159999999999997,176539.99999999997,Sedang (50-150 NTU)
2026-08-20 21:00:00,Shift 2 (Sore),8746.69,8490.0,0,41.8,7.55,169.42,163.52,256.6900000000005,2.9347101589286972,Normal,5.899999999999977,38349.999999999854,Rendah (<50 NTU)
2026-08-20 22:00:00,Shift 2 (Sore),9161.83,8885.79,0,62.9,7.14,239.5,202.08,276.03999999999905,3.0129351887122886,Normal,37.41999999999999,243229.9999999999,Sedang (50-150 NTU)
2026-08-20 23:00:00,Shift 2 (Sore),8867.94,8585.14,0,108.7,7.28,269.72,260.66,282.8000000000011,3.189015712781109,Normal,9.060000000000002,58890.000000000015,Sedang (50-150 NTU)
2026-08-21 00:00:00,Shift 3 (Malam),8680.81,8445.58,0,47.0,7.04,199.17,169.4,235.22999999999956,2.7097701712167366,Normal,29.769999999999982,193504.99999999988,Rendah (<50 NTU)
2026-08-21 01:00:00,Shift 3 (Malam),8556.67,7899.13,1,95.1,7.14,223.96,232.83,657.54,7.684531482457545,Normal (Proses Backwash),0.0,0.0,Sedang (50-150 NTU)
2026-08-21 02:00:00,Shift 3 (Malam),8459.03,8158.99,0,77.2,7.22,216.17,205.96,300.0400000000009,3.5469787907124206,Normal,10.20999999999998,66364.99999999987,Sedang (50-150 NTU)
2026-08-21 03:00:00,Shift 3 (Malam),8730.52,8425.98,0,57.8,6.89,195.37,185.45,304.5400000000009,3.4882229237204756,Normal,9.920000000000016,64480.0000000001,Sedang (50-150 NTU)
2026-08-21 04:00:00,Shift 3 (Malam),8586.55,8354.7,0,56.0,6.92,198.4,179.98,231.84999999999854,2.700153146490716,Normal,18.420000000000016,119730.0000000001,Sedang (50-150 NTU)
2026-08-21 05:00:00,Shift 3 (Malam),8486.66,8258.03,0,51.6,7.32,197.45,171.85,228.6299999999992,2.6939926897035957,Normal,25.599999999999994,166399.99999999997,Sedang (50-150 NTU)
2026-08-21 06:00:00,Shift 3 (Malam),8603.01,8357.95,0,80.4,7.17,209.6,213.87,245.0599999999995,2.848537895457514,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-21 07:00:00,Shift 3 (Malam),8537.77,8284.25,0,84.3,7.08,215.74,217.62,253.52000000000044,2.969393647287294,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-21 08:00:00,Shift 1 (Pagi),8953.07,8681.7,0,67.2,7.05,197.18,203.73,271.369999999999,3.03102734592714,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-21 09:00:00,Shift 1 (Pagi),8832.25,8533.4,0,50.4,7.06,210.14,177.24,298.85000000000036,3.3836225197429917,Normal,32.89999999999998,213849.99999999985,Sedang (50-150 NTU)
2026-08-21 10:00:00,Shift 1 (Pagi),8698.8,8474.92,0,93.9,7.22,259.48,235.08,223.8799999999992,2.573688324826404,Normal,24.400000000000006,158600.00000000003,Sedang (50-150 NTU)
2026-08-21 11:00:00,Shift 1 (Pagi),8921.99,8694.92,0,113.6,7.29,267.47,269.28,227.0699999999997,2.5450600146379867,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-21 12:00:00,Shift 1 (Pagi),8711.61,8449.43,0,101.2,6.78,256.57,245.62,262.1800000000003,3.009547029768324,Normal,10.949999999999989,71174.99999999993,Sedang (50-150 NTU)
2026-08-21 13:00:00,Shift 1 (Pagi),8570.81,7898.86,1,177.7,7.48,407.03,346.54,671.9499999999998,7.839982452066955,Normal (Proses Backwash),60.48999999999995,393184.9999999997,Tinggi (150-300 NTU)
2026-08-21 14:00:00,Shift 1 (Pagi),8928.47,8682.8,0,72.6,7.47,223.0,210.83,245.67000000000007,2.7515352574405254,Normal,12.169999999999987,79104.99999999991,Sedang (50-150 NTU)
2026-08-21 15:00:00,Shift 1 (Pagi),8780.84,8488.09,0,137.0,6.73,313.66,297.87,292.75,3.3339634932421043,Normal,15.79000000000002,102635.00000000013,Sedang (50-150 NTU)
2026-08-21 16:00:00,Shift 2 (Sore),8544.41,8301.94,0,59.9,7.42,187.64,184.42,242.46999999999935,2.8377617647093167,Normal,3.219999999999999,20929.999999999993,Sedang (50-150 NTU)
2026-08-21 17:00:00,Shift 2 (Sore),8671.45,8354.78,0,56.3,7.41,181.75,182.11,316.6700000000001,3.651869064573976,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-21 18:00:00,Shift 2 (Sore),8568.66,8254.67,0,82.4,7.2,253.55,215.85,313.9899999999998,3.6644002679532135,Normal,37.70000000000002,245050.00000000012,Sedang (50-150 NTU)
2026-08-21 19:00:00,Shift 2 (Sore),8492.58,8247.44,0,150.9,6.94,372.68,307.01,245.13999999999942,2.8865197619569014,Normal,65.67000000000002,426855.0000000001,Tinggi (150-300 NTU)
2026-08-21 20:00:00,Shift 2 (Sore),8838.93,8591.53,0,69.4,7.4,204.4,204.16,247.39999999999964,2.7989813246625963,Normal,0.2400000000000091,1560.0000000000591,Sedang (50-150 NTU)
2026-08-21 21:00:00,Shift 2 (Sore),8986.41,8713.7,0,41.8,7.15,200.31,167.99,272.7099999999991,3.0346934982935245,Normal,32.31999999999999,210079.99999999994,Rendah (<50 NTU)
2026-08-21 22:00:00,Shift 2 (Sore),8490.21,8251.41,0,112.7,7.31,265.42,254.96,238.79999999999927,2.8126512771768817,Normal,10.460000000000008,67990.00000000006,Sedang (50-150 NTU)
2026-08-21 23:00:00,Shift 2 (Sore),8784.45,8488.05,0,75.8,7.64,238.01,212.0,296.40000000000146,3.3741440841487105,Normal,26.00999999999999,169064.99999999994,Sedang (50-150 NTU)
2026-08-22 00:00:00,Shift 3 (Malam),8602.4,8294.96,0,88.7,7.25,268.75,225.31,307.4400000000005,3.573886357295644,Normal,43.44,282360.0,Sedang (50-150 NTU)
2026-08-22 01:00:00,Shift 3 (Malam),8626.93,7955.77,1,57.4,7.02,195.19,182.69,671.1599999999999,7.779824340756211,Normal (Proses Backwash),12.5,81250.0,Sedang (50-150 NTU)
2026-08-22 02:00:00,Shift 3 (Malam),8611.14,8303.58,0,82.1,7.13,228.11,216.48,307.5599999999995,3.5716525338108482,Normal,11.630000000000024,75595.00000000016,Sedang (50-150 NTU)
2026-08-22 03:00:00,Shift 3 (Malam),8570.4,8311.91,0,43.8,7.04,186.38,162.91,258.4899999999998,3.016078596098196,Normal,23.47,152555.0,Rendah (<50 NTU)
2026-08-22 04:00:00,Shift 3 (Malam),8707.28,8471.9,0,165.9,7.29,332.65,335.6,235.38000000000102,2.703255207137028,Normal,0.0,0.0,Tinggi (150-300 NTU)
2026-08-22 05:00:00,Shift 3 (Malam),8575.36,8278.71,0,122.0,7.04,316.65,270.23,296.65000000000146,3.4593299873125023,Normal,46.41999999999996,301729.9999999997,Sedang (50-150 NTU)
2026-08-22 06:00:00,Shift 3 (Malam),8740.57,8481.09,0,80.6,7.11,237.47,217.58,259.47999999999956,2.9686851086370747,Normal,19.889999999999986,129284.99999999991,Sedang (50-150 NTU)
2026-08-22 07:00:00,Shift 3 (Malam),8692.46,8399.3,0,111.3,6.94,267.88,259.12,293.15999999999985,3.372578073410748,Normal,8.759999999999991,56939.99999999994,Sedang (50-150 NTU)
2026-08-22 08:00:00,Shift 1 (Pagi),8664.16,8417.07,0,60.0,7.17,193.01,187.08,247.09000000000015,2.8518633081568225,Normal,5.929999999999978,38544.99999999986,Sedang (50-150 NTU)
2026-08-22 09:00:00,Shift 1 (Pagi),8563.87,8340.73,0,119.5,7.24,258.38,266.56,223.14000000000124,2.605597702907695,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-22 10:00:00,Shift 1 (Pagi),8613.48,8287.0,0,68.1,6.66,204.57,197.26,326.47999999999956,3.7903379354221474,Normal,7.310000000000002,47515.000000000015,Sedang (50-150 NTU)
2026-08-22 11:00:00,Shift 1 (Pagi),8813.31,8575.08,0,66.2,7.25,210.84,199.12,238.22999999999956,2.7030706964806592,Normal,11.719999999999999,76179.99999999999,Sedang (50-150 NTU)
2026-08-22 12:00:00,Shift 1 (Pagi),8775.14,8443.0,0,52.8,7.19,178.59,179.47,332.1399999999994,3.785010837433926,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-22 13:00:00,Shift 1 (Pagi),8553.37,7850.87,1,93.4,7.05,248.06,230.46,702.5000000000009,8.21313704422936,Normal (Proses Backwash),17.599999999999994,114399.99999999996,Sedang (50-150 NTU)
2026-08-22 14:00:00,Shift 1 (Pagi),8714.9,8407.09,0,79.1,7.61,240.24,214.91,307.8099999999995,3.531996924806934,Normal,25.330000000000013,164645.0000000001,Sedang (50-150 NTU)
2026-08-22 15:00:00,Shift 1 (Pagi),8812.71,8516.84,0,139.0,7.39,320.78,301.79,295.869999999999,3.357310066937401,Normal,18.989999999999952,123434.9999999997,Sedang (50-150 NTU)
2026-08-22 16:00:00,Shift 2 (Sore),8449.59,8174.88,0,50.6,6.98,192.41,169.83,274.71000000000004,3.2511636659293535,Normal,22.579999999999984,146769.99999999988,Sedang (50-150 NTU)
2026-08-22 17:00:00,Shift 2 (Sore),8781.5,8463.09,0,93.6,7.37,240.52,236.86,318.40999999999985,3.625918123327448,Normal,3.6599999999999966,23789.999999999978,Sedang (50-150 NTU)
2026-08-22 18:00:00,Shift 2 (Sore),8600.61,8353.23,0,127.3,7.45,322.96,278.35,247.38000000000102,2.87630761073925,Normal,44.60999999999996,289964.9999999997,Sedang (50-150 NTU)
2026-08-22 19:00:00,Shift 2 (Sore),8785.59,8512.53,0,215.5,7.23,444.99,408.34,273.0599999999995,3.108043967451241,Normal,36.650000000000034,238225.00000000023,Tinggi (150-300 NTU)
2026-08-22 20:00:00,Shift 2 (Sore),8585.51,8301.74,0,84.9,7.27,264.44,219.7,283.77000000000044,3.3052200742879623,Normal,44.74000000000001,290810.00000000006,Sedang (50-150 NTU)
2026-08-22 21:00:00,Shift 2 (Sore),8429.27,8173.48,0,67.6,7.27,244.87,192.34,255.79000000000087,3.034545102956731,Normal,52.53,341445.0,Sedang (50-150 NTU)
2026-08-22 22:00:00,Shift 2 (Sore),8455.87,8197.48,0,84.0,6.78,224.27,215.15,258.39000000000124,3.055747072743564,Normal,9.120000000000005,59280.00000000003,Sedang (50-150 NTU)
2026-08-22 23:00:00,Shift 2 (Sore),8707.21,8452.15,0,134.0,7.16,304.44,291.14,255.0599999999995,2.9292965255230956,Normal,13.300000000000011,86450.00000000007,Sedang (50-150 NTU)
2026-08-23 00:00:00,Shift 3 (Malam),8738.96,8456.38,0,134.0,7.15,309.78,292.16,282.5799999999999,3.233565550134111,Normal,17.619999999999948,114529.99999999967,Sedang (50-150 NTU)
2026-08-23 01:00:00,Shift 3 (Malam),8564.35,7875.54,1,74.6,7.49,231.12,204.95,688.8100000000004,8.04275864484754,Normal (Proses Backwash),26.170000000000016,170105.00000000012,Sedang (50-150 NTU)
2026-08-23 02:00:00,Shift 3 (Malam),8795.79,8552.85,0,132.9,7.27,347.02,292.58,242.9400000000005,2.762003185614942,Normal,54.44,353860.0,Sedang (50-150 NTU)
2026-08-23 03:00:00,Shift 3 (Malam),8450.77,8136.85,0,77.6,7.14,212.05,206.32,313.9200000000001,3.7146910873210377,Normal,5.730000000000018,37245.00000000012,Sedang (50-150 NTU)
2026-08-23 04:00:00,Shift 3 (Malam),8690.09,8394.99,0,110.8,7.18,286.84,258.29,295.10000000000036,3.3958221376303395,Normal,28.549999999999955,185574.9999999997,Sedang (50-150 NTU)
2026-08-23 05:00:00,Shift 3 (Malam),8518.35,8214.22,0,98.3,7.4,252.46,236.14,304.130000000001,3.570292368827308,Normal,16.32000000000002,106080.00000000015,Sedang (50-150 NTU)
2026-08-23 06:00:00,Shift 3 (Malam),8602.22,8324.97,0,66.5,7.16,220.02,194.8,277.25,3.2230052242328147,Normal,25.22,163930.0,Sedang (50-150 NTU)
2026-08-23 07:00:00,Shift 3 (Malam),8707.11,8401.2,0,53.5,7.06,215.0,179.05,305.90999999999985,3.513335653276459,Normal,35.94999999999999,233674.9999999999,Sedang (50-150 NTU)
2026-08-23 08:00:00,Shift 1 (Pagi),8570.94,8354.86,0,128.8,7.14,296.44,279.45,216.07999999999993,2.5210770347243114,Normal,16.99000000000001,110435.00000000006,Sedang (50-150 NTU)
2026-08-23 09:00:00,Shift 1 (Pagi),8642.32,8334.31,0,145.0,7.39,287.97,304.27,308.0100000000002,3.5639735626544753,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-23 10:00:00,Shift 1 (Pagi),8850.94,8625.05,0,92.6,7.3,270.52,237.4,225.89000000000124,2.552158301830102,Normal,33.119999999999976,215279.99999999985,Sedang (50-150 NTU)
2026-08-23 11:00:00,Shift 1 (Pagi),8613.47,8298.48,0,77.5,7.21,213.05,210.23,314.9899999999998,3.6569466196550264,Normal,2.8200000000000216,18330.000000000142,Sedang (50-150 NTU)
2026-08-23 12:00:00,Shift 1 (Pagi),8825.35,8490.91,0,48.4,7.24,186.12,174.18,334.4400000000005,3.789538091973695,Normal,11.939999999999998,77609.99999999999,Rendah (<50 NTU)
2026-08-23 13:00:00,Shift 1 (Pagi),8530.54,7904.67,1,127.3,7.09,315.57,276.1,625.8700000000008,7.336815723271924,Normal (Proses Backwash),39.46999999999997,256554.9999999998,Sedang (50-150 NTU)
2026-08-23 14:00:00,Shift 1 (Pagi),8779.47,8535.98,0,88.1,7.16,252.94,229.15,243.48999999999978,2.7734020390752496,Normal,23.789999999999992,154634.99999999994,Sedang (50-150 NTU)
